"gameid","playid","period","strength","time","event","description","playersAway","playersPosAway","playersHome","playersPosAway.1"
"2013020006",104,1," ","19:190:41","STOP","OFFSIDE","7 11 34 45 55 30","C C C D D G","29 90 17 16 61 1","C C C D D G"
"2013020006",105,1,"EV","19:190:41","FAC","ANA won Neu. Zone - ANA #22 PERREAULT vs COL #29 MACKINNON","22 8 33 45 55 30","C R R D D G","29 15 11 16 61 1","C R R D D G"
"2013020006",106,1,"EV","19:530:07","BLOCK","ANA #8 SELANNE BLOCKED BY  COL #11 MCGINN, Snap, Def. Zone","22 34 8 45 55 30","C C R D D G","29 15 11 16 61 1","C C R D D G"
"2013020006",107,1," ","20:000:00","PEND","Period End- Local time: 8:21 MDT","22 34 8 45 55 30","C C R D D G","29 15 11 16 61 1","C C R D D G"
"2013020006",108,2," ","0:0020:00","PSTR","Period Start- Local time: 8:39 MDT","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",109,2,"EV","0:0020:00","FAC","ANA won Neu. Zone - ANA #11 KOIVU vs COL #9 DUCHENE","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",110,2," ","0:0819:52","STOP","OFFSIDE","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",111,2,"EV","0:0819:52","FAC","ANA won Neu. Zone - ANA #11 KOIVU vs COL #9 DUCHENE","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",112,2,"EV","0:1419:46","TAKE","COL TAKEAWAY - #90 O'REILLY, Neu. Zone","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",113,2," ","0:3019:30","STOP","PUCK IN CROWD","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",114,2,"EV","0:3019:30","FAC","COL won Def. Zone - ANA #15 GETZLAF vs COL #26 STASTNY","15 10 62 45 55 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",115,2,"EV","0:3919:21","MISS","ANA #62 MAROON, Wrist, Wide of Net, Def. Zone, 154 ft.","15 10 62 45 55 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",116,2,"EV","0:5919:01","MISS","ANA #10 PERRY, Wrist, Wide of Net, Off. Zone, 29 ft.","15 10 62 45 55 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",117,2,"EV","1:0518:55","SHOT","ANA ONGOAL - #45 VATANEN, Slap, Off. Zone, 23 ft.","15 10 62 28 45 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",118,2,"EV","1:0818:52","PENL","COL #26 STASTNY Hooking(2 min), Def. Zone Drawn By: ANA #15 GETZLAF","15 10 62 28 45 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",119,2,"PP","1:0818:52","FAC","ANA won Off. Zone - ANA #22 PERREAULT vs COL #7 MITCHELL","21 22 8 33 23 30","C C R R D G","7 55 5 8 1","C C R R D G"
"2013020006",120,2,"PP","1:3818:22","SHOT","ANA ONGOAL - #21 PALMIERI, Wrist, Off. Zone, 34 ft.","21 22 8 33 23 30","C C R R D G","29 11 5 16 1","C C R R D G"
"2013020006",121,2,"SH","1:3918:21","BLOCK","ANA #22 PERREAULT BLOCKED BY  COL #5 GUENIN, Wrist, Def. Zone","21 22 8 33 23 30","C C R R D G","29 11 5 16 1","C C R R D G"
"2013020006",122,2," ","1:5318:07","STOP","GOALIE STOPPED","15 8 10 4 23 30","C R R D D G","29 55 16 61 1","C R R D D G"
"2013020006",123,2,"SH","1:5318:07","FAC","COL won Def. Zone - ANA #15 GETZLAF vs COL #7 MITCHELL","13 15 10 4 45 30","C C R D D G","7 55 16 61 1","C C R D D G"
"2013020006",124,2," ","1:5918:01","STOP","PUCK IN CROWD","13 15 10 4 45 30","C C R D D G","7 55 16 61 1","C C R D D G"
"2013020006",125,2,"SH","1:5918:01","FAC","COL won Def. Zone - ANA #15 GETZLAF vs COL #7 MITCHELL","13 15 10 4 45 30","C C R D D G","7 55 16 61 1","C C R D D G"
"2013020006",126,2,"PP","3:0816:52","SHOT","ANA ONGOAL - #4 FOWLER, Wrist, Off. Zone, 59 ft.","13 15 10 4 45 30","C C R D D G","9 26 90 5 8 1","C C R D D G"
"2013020006",127,2,"EV","3:2016:40","HIT","ANA #15 GETZLAF HIT COL #8 HEJDA, Off. Zone","13 15 10 6 28 30","C C R D D G","9 26 90 5 8 1","C C R D D G"
"2013020006",128,2,"EV","3:3416:26","HIT","COL #92 LANDESKOG HIT ANA #28 FISTRIC, Neu. Zone","7 11 34 6 28 30","C C C D D G","26 90 92 5 8 1","C C C D D G"
"2013020006",129,2," ","3:4416:16","STOP","ICING","7 11 34 6 28 30","C C C D D G","26 90 92 5 8 1","C C C D D G"
"2013020006",130,2,"EV","3:4416:16","FAC","ANA won Off. Zone - ANA #22 PERREAULT vs COL #26 STASTNY","22 8 33 6 28 30","C R R D D G","26 90 92 5 8 1","C R R D D G"
"2013020006",131,2,"EV","3:5416:06","HIT","ANA #28 FISTRIC HIT COL #92 LANDESKOG, Off. Zone","22 8 33 6 28 30","C R R D D G","26 90 92 5 8 1","C R R D D G"
"2013020006",132,2,"EV","4:0915:51","SHOT","ANA ONGOAL - #8 SELANNE, Wrist, Off. Zone, 15 ft.","22 8 33 6 28 30","C R R D D G","26 90 92 16 61 1","C R R D D G"
"2013020006",133,2," ","4:2515:35","STOP","ICING","21 22 33 45 55 30","C C R D D G","29 15 11 16 61 1","C C R D D G"
"2013020006",134,2,"EV","4:2515:35","FAC","COL won Off. Zone - ANA #22 PERREAULT vs COL #29 MACKINNON","21 22 33 45 55 30","C C R D D G","29 15 11 4 6 1","C C R D D G"
"2013020006",135,2,"EV","4:4615:14","SHOT","ANA ONGOAL - #55 ALLEN, Slap, Neu. Zone, 82 ft.","13 21 39 45 55 30","C C L D D G","29 15 11 4 6 1","C C L D D G"
"2013020006",136,2,"EV","5:2214:38","SHOT","ANA ONGOAL - #39 BELESKEY, Wrist, Off. Zone, 37 ft.","13 15 39 6 28 30","C C L D D G","7 55 58 4 6 1","C C L D D G"
"2013020006",137,2," ","5:2314:37","STOP","GOALIE STOPPED","13 15 39 6 28 30","C C L D D G","7 55 58 4 6 1","C C L D D G"
"2013020006",138,2,"EV","5:2314:37","FAC","COL won Def. Zone - ANA #15 GETZLAF vs COL #92 LANDESKOG","15 10 62 6 28 30","C R L D D G","26 40 92 5 8 1","C R L D D G"
"2013020006",139,2,"EV","6:3613:24","TAKE","COL TAKEAWAY - #90 O'REILLY, Neu. Zone","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",140,2,"EV","6:4013:20","BLOCK","COL #17 DOWNIE BLOCKED BY  ANA #23 BEAUCHEMIN, Slap, Def. Zone","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",141,2,"EV","6:4413:16","MISS","COL #16 SARICH, Slap, Wide of Net, Off. Zone, 61 ft.","7 11 34 4 23 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",142,2," ","7:1612:44","STOP","TV TIMEOUT","7 22 34 45 55 30","C C C D D G","29 15 11 4 5 1","C C C D D G"
"2013020006",143,2,"EV","7:1612:44","PENL","ANA #34 WINNIK Tripping(2 min), Off. Zone Drawn By: COL #15 PARENTEAU","7 22 34 45 55 30","C C C D D G","29 15 11 4 5 1","C C C D D G"
"2013020006",144,2,"PP","7:1612:44","FAC","COL won Off. Zone - ANA #15 GETZLAF vs COL #26 STASTNY","13 15 28 55 30","C C D D G","26 15 92 4 6 1","C C D D G"
"2013020006",145,2,"PP","7:3112:29","SHOT","COL ONGOAL - #4 BARRIE, Wrist, Off. Zone, 61 ft.","13 15 28 55 30","C C D D G","26 15 92 4 6 1","C C D D G"
"2013020006",146,2,"SH","7:4912:11","TAKE","ANA TAKEAWAY - #11 KOIVU, Neu. Zone","7 11 28 55 30","C C D D G","26 15 92 4 6 1","C C D D G"
"2013020006",147,2,"SH","7:5512:05","MISS","ANA #7 COGLIANO, Wrist, Wide of Net, Off. Zone, 36 ft.","7 11 23 55 30","C C D D G","26 15 92 4 6 1","C C D D G"
"2013020006",148,2," ","8:1311:47","STOP","GOALIE STOPPED","15 10 4 23 30","C R D D G","26 15 92 4 6 1","C R D D G"
"2013020006",149,2,"SH","8:1311:47","FAC","ANA won Off. Zone - ANA #13 BONINO vs COL #9 DUCHENE","13 33 4 23 30","C R D D G","9 90 17 40 61 1","C R D D G"
"2013020006",150,2,"PP","8:3611:24","SHOT","COL ONGOAL - #90 O'REILLY, Wrist, Off. Zone, 22 ft.","13 33 4 23 30","C R D D G","9 90 17 40 61 1","C R D D G"
"2013020006",151,2,"PP","8:3711:23","SHOT","COL ONGOAL - #90 O'REILLY, Wrist, Off. Zone, 14 ft.","13 33 4 23 30","C R D D G","9 90 17 40 61 1","C R D D G"
"2013020006",152,2,"PP","8:3811:22","GOAL","COL #17 DOWNIE(1), Wrist, Off. Zone, 9 ft.Assists: #90 O'REILLY(1); #40 TANGUAY(1)","13 33 4 23 30","C R D D G","9 90 17 40 61 1","C R D D G"
"2013020006",153,2,"EV","8:3811:22","FAC","ANA won Neu. Zone - ANA #15 GETZLAF vs COL #26 STASTNY","15 10 62 45 55 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",154,2," ","8:4811:12","STOP","GOALIE STOPPED","15 10 62 45 55 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",155,2,"EV","8:4811:12","FAC","COL won Def. Zone - ANA #15 GETZLAF vs COL #26 STASTNY","15 10 62 45 55 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",156,2,"EV","9:0410:56","HIT","COL #8 HEJDA HIT ANA #62 MAROON, Neu. Zone","15 10 62 45 55 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",157,2,"EV","9:1210:48","SHOT","COL ONGOAL - #92 LANDESKOG, Wrist, Off. Zone, 38 ft.","15 10 62 45 55 30","C R L D D G","26 40 92 6 8 1","C R L D D G"
"2013020006",158,2," ","9:1210:48","STOP","GOALIE STOPPED","22 8 33 6 28 30","C R R D D G","26 40 92 6 16 1","C R R D D G"
"2013020006",159,2,"EV","9:1210:48","FAC","ANA won Def. Zone - ANA #22 PERREAULT vs COL #29 MACKINNON","22 8 33 6 28 30","C R R D D G","29 15 11 16 61 1","C R R D D G"
"2013020006",160,2,"EV","9:3110:29","SHOT","ANA ONGOAL - #8 SELANNE, Wrist, Off. Zone, 32 ft.","22 8 33 6 28 30","C R R D D G","29 15 11 16 61 1","C R R D D G"
"2013020006",161,2,"EV","9:3410:26","HIT","COL #11 MCGINN HIT ANA #28 FISTRIC, Def. Zone","22 8 33 6 28 30","C R R D D G","29 15 11 16 61 1","C R R D D G"
"2013020006",162,2,"EV","9:4010:20","MISS","COL #29 MACKINNON, Backhand, Wide of Net, Off. Zone, 29 ft.","22 8 33 6 28 30","C R R D D G","29 15 11 16 61 1","C R R D D G"
"2013020006",163,2,"EV","9:5610:04","SHOT","COL ONGOAL - #15 PARENTEAU, Wrist, Off. Zone, 19 ft.","22 8 33 6 28 30","C R R D D G","29 15 11 16 61 1","C R R D D G"
"2013020006",164,2," ","9:5610:04","STOP","GOALIE STOPPED","22 8 33 6 28 30","C R R D D G","29 15 11 16 61 1","C R R D D G"
"2013020006",165,2,"EV","9:5610:04","PENL","COL #29 MACKINNON Roughing(2 min), Off. Zone Drawn By: ANA #6 LOVEJOY","22 8 33 6 28 30","C R R D D G","29 15 11 16 61 1","C R R D D G"
"2013020006",166,2,"EV","9:5610:04","PENL","ANA #6 LOVEJOY Roughing(2 min), Def. Zone Drawn By: COL #29 MACKINNON","22 8 33 6 28 30","C R R D D G","15 11 16 61 1","C R R D D G"
"2013020006",167,2,"EV","9:5610:04","FAC","ANA won Neu. Zone - ANA #13 BONINO vs COL #55 MCLEOD","13 39 4 23 30","C L D D G","7 55 4 5 1","C L D D G"
"2013020006",168,2,"EV","10:199:41","SHOT","ANA ONGOAL - #13 BONINO, Wrist, Off. Zone, 34 ft.","13 39 4 23 30","C L D D G","7 55 4 5 1","C L D D G"
"2013020006",169,2,"EV","10:219:39","SHOT","ANA ONGOAL - #39 BELESKEY, Backhand, Off. Zone, 9 ft.","13 39 4 23 30","C L D D G","7 55 4 5 1","C L D D G"
"2013020006",170,2,"EV","10:349:26","SHOT","ANA ONGOAL - #4 FOWLER, Wrist, Off. Zone, 39 ft.","15 39 4 23 30","C L D D G","7 55 4 5 1","C L D D G"
"2013020006",171,2,"EV","10:429:18","GOAL","COL #7 MITCHELL(1), Wrist, Off. Zone, 36 ft.Assists: #4 BARRIE(1); #55 MCLEOD(1)","15 39 4 45 30","C L D D G","7 55 4 5 1","C L D D G"
"2013020006",172,2,"EV","10:429:18","FAC","COL won Neu. Zone - ANA #15 GETZLAF vs COL #26 STASTNY","15 10 45 55 30","C R D D G","26 92 6 8 1","C R D D G"
"2013020006",173,2,"EV","10:559:05","TAKE","COL TAKEAWAY - #92 LANDESKOG, Neu. Zone","15 10 45 55 30","C R D D G","26 92 6 8 1","C R D D G"
"2013020006",174,2,"EV","11:028:58","TAKE","COL TAKEAWAY - #6 JOHNSON, Neu. Zone","15 10 45 55 30","C R D D G","26 92 6 8 1","C R D D G"
"2013020006",175,2,"EV","11:208:40","TAKE","COL TAKEAWAY - #92 LANDESKOG, Def. Zone","15 10 4 23 30","C R D D G","26 92 6 8 1","C R D D G"
"2013020006",176,2,"EV","11:248:36","SHOT","ANA ONGOAL - #10 PERRY, Wrist, Off. Zone, 31 ft.","15 10 4 23 30","C R D D G","26 92 6 8 1","C R D D G"
"2013020006",177,2," ","11:248:36","STOP","GOALIE STOPPED,TV TIMEOUT","15 10 4 23 30","C R D D G","26 92 6 8 1","C R D D G"
"2013020006",178,2,"EV","11:248:36","FAC","COL won Def. Zone - ANA #22 PERREAULT vs COL #9 DUCHENE","21 22 4 23 30","C C D D G","9 90 16 61 1","C C D D G"
"2013020006",179,2,"EV","11:448:16","HIT","COL #9 DUCHENE HIT ANA #4 FOWLER, Off. Zone","21 22 4 23 30","C C D D G","9 90 16 61 1","C C D D G"
"2013020006",180,2,"EV","11:498:11","MISS","COL #90 O'REILLY, Wrist, Wide of Net, Off. Zone, 20 ft.","21 22 4 23 30","C C D D G","9 90 16 61 1","C C D D G"
"2013020006",181,2," ","12:047:56","STOP","OFFSIDE","21 22 4 6 23 30","C C D D D G","9 29 90 16 61 1","C C D D D G"
"2013020006",182,2,"EV","12:047:56","FAC","COL won Neu. Zone - ANA #11 KOIVU vs COL #29 MACKINNON","7 11 34 6 28 30","C C C D D G","29 15 11 4 5 1","C C C D D G"
"2013020006",183,2,"EV","12:177:43","PENL","ANA #28 FISTRIC Cross checking(2 min), Def. Zone Drawn By: COL #29 MACKINNON","7 11 34 6 28 30","C C C D D G","29 15 11 4 5 1","C C C D D G"
"2013020006",184,2,"PP","12:177:43","FAC","COL won Off. Zone - ANA #11 KOIVU vs COL #26 STASTNY","11 34 6 55 30","C C D D G","26 15 92 4 6 1","C C D D G"
"2013020006",185,2," ","13:226:38","STOP","OFFSIDE","15 10 4 23 30","C R D D G","26 15 92 4 6 1","C R D D G"
"2013020006",186,2,"PP","13:226:38","FAC","COL won Neu. Zone - ANA #15 GETZLAF vs COL #9 DUCHENE","15 10 4 23 30","C R D D G","9 90 17 40 61 1","C R D D G"
"2013020006",187,2,"SH","13:566:04","GIVE","ANA GIVEAWAY - #30 FASTH, Def. Zone","15 10 4 23 30","C R D D G","9 90 17 40 61 1","C R D D G"
"2013020006",188,2,"EV","15:074:53","HIT","COL #5 GUENIN HIT ANA #22 PERREAULT, Def. Zone","22 8 33 4 55 30","C R R D D G","7 55 58 5 8 1","C R R D D G"
"2013020006",189,2,"EV","15:124:48","BLOCK","ANA #22 PERREAULT BLOCKED BY  COL #5 GUENIN, Wrist, Def. Zone","22 8 33 45 55 30","C R R D D G","7 55 58 5 8 1","C R R D D G"
"2013020006",190,2," ","15:134:47","STOP","PUCK IN NETTING,TV TIMEOUT","22 8 33 45 55 30","C R R D D G","7 55 58 5 8 1","C R R D D G"
"2013020006",191,2,"EV","15:134:47","FAC","ANA won Off. Zone - ANA #22 PERREAULT vs COL #9 DUCHENE","22 8 33 45 55 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",192,2,"EV","15:404:20","HIT","COL #17 DOWNIE HIT ANA #55 ALLEN, Off. Zone","22 8 33 45 55 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",193,2,"EV","15:414:19","TAKE","COL TAKEAWAY - #9 DUCHENE, Off. Zone","22 8 33 45 55 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",194,2,"EV","15:514:09","TAKE","COL TAKEAWAY - #6 JOHNSON, Def. Zone","22 8 33 28 45 30","C R R D D G","9 90 15 6 16 1","C R R D D G"
"2013020006",195,2,"EV","16:203:40","SHOT","COL ONGOAL - #92 LANDESKOG, Wrist, Off. Zone, 10 ft.","15 21 10 6 28 30","C C R D D G","26 15 92 6 8 1","C C R D D G"
"2013020006",196,2,"EV","16:343:26","TAKE","ANA TAKEAWAY - #10 PERRY, Def. Zone","15 21 10 6 28 30","C C R D D G","26 15 92 6 8 1","C C R D D G"
"2013020006",197,2,"EV","17:202:40","GOAL","COL #11 MCGINN(1), Wrist, Off. Zone, 14 ft.Assists: #29 MACKINNON(1); #40 TANGUAY(2)","7 11 34 4 23 30","C C C D D G","29 11 40 4 16 1","C C C D D G"
"2013020006",198,2,"EV","17:202:40","FAC","ANA won Neu. Zone - ANA #13 BONINO vs COL #7 MITCHELL","13 39 62 45 55 30","C L L D D G","7 55 58 4 5 1","C L L D D G"
"2013020006",199,2," ","17:282:32","STOP","OFFSIDE","13 39 62 45 55 30","C L L D D G","7 55 58 4 5 1","C L L D D G"
"2013020006",200,2,"EV","17:282:32","FAC","COL won Neu. Zone - ANA #13 BONINO vs COL #7 MITCHELL","13 39 62 45 55 30","C L L D D G","7 55 58 4 5 1","C L L D D G"
"2013020006",201,2,"EV","17:442:16","BLOCK","COL #58 BORDELEAU BLOCKED BY  ANA #13 BONINO, Wrist, Def. Zone","13 39 62 45 55 30","C L L D D G","7 55 58 4 5 1","C L L D D G"
"2013020006",202,2,"EV","18:081:52","SHOT","ANA ONGOAL - #62 MAROON, Wrist, Off. Zone, 51 ft.","13 39 62 28 55 30","C L L D D G","7 55 58 4 5 1","C L L D D G"
"2013020006",203,2," ","18:081:52","STOP","GOALIE STOPPED","13 39 62 6 28 30","C L L D D G","7 17 55 4 5 1","C L L D D G"
"2013020006",204,2,"EV","18:081:52","PENL","COL #55 MCLEOD Fighting (maj)(5 min), Def. Zone Drawn By: ANA #62 MAROON","13 39 62 6 28 30","C L L D D G","7 17 55 4 5 1","C L L D D G"
"2013020006",205,2,"EV","18:081:52","PENL","ANA #62 MAROON Fighting (maj)(5 min), Off. Zone Drawn By: COL #55 MCLEOD","13 39 62 6 28 30","C L L D D G","7 17 4 5 1","C L L D D G"
"2013020006",206,2,"EV","18:081:52","FAC","ANA won Off. Zone - ANA #22 PERREAULT vs COL #9 DUCHENE","22 8 33 4 6 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",207,2,"EV","18:131:47","SHOT","ANA ONGOAL - #6 LOVEJOY, Wrist, Off. Zone, 57 ft.","22 8 33 4 6 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",208,2," ","18:131:47","STOP","GOALIE STOPPED","22 8 33 4 6 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",209,2,"EV","18:131:47","FAC","COL won Def. Zone - ANA #22 PERREAULT vs COL #9 DUCHENE","22 8 33 4 6 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",210,2,"EV","18:231:37","SHOT","ANA ONGOAL - #6 LOVEJOY, Wrist, Off. Zone, 68 ft.","22 8 33 4 6 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",211,2,"EV","18:341:26","SHOT","ANA ONGOAL - #33 SILFVERBERG, Wrist, Off. Zone, 14 ft.","22 8 33 4 6 30","C R R D D G","9 90 17 16 61 1","C R R D D G"
"2013020006",212,2,"EV","18:421:18","MISS","COL #17 DOWNIE, Snap, Over Net, Off. Zone, 33 ft.","22 10 33 6 28 30","C R R D D G","9 90 17 6 8 1","C R R D D G"
"2013020006",213,2," ","18:431:17","STOP","PUCK IN NETTING","22 10 33 6 28 30","C R R D D G","9 90 17 6 8 1","C R R D D G"
"2013020006",214,2,"EV","18:431:17","FAC","ANA won Neu. Zone - ANA #15 GETZLAF vs COL #40 TANGUAY","15 21 10 23 28 30","C C R D D G","15 40 92 6 8 1","C C R D D G"
"2013020006",215,2,"EV","19:290:31","HIT","COL #92 LANDESKOG HIT ANA #10 PERRY, Off. Zone","15 21 10 23 28 30","C C R D D G","15 40 92 6 8 1","C C R D D G"
"2013020006",216,2," ","19:320:28","STOP","OFFSIDE","7 11 34 45 55 30","C C C D D G","15 40 92 6 8 1","C C C D D G"
"2013020006",217,2,"EV","19:320:28","FAC","ANA won Neu. Zone - ANA #11 KOIVU vs COL #29 MACKINNON","7 11 34 45 55 30","C C C D D G","7 29 11 4 5 1","C C C D D G"
"2013020006",218,2," ","19:480:12","STOP","ICING","7 11 34 45 55 30","C C C D D G","7 29 11 4 5 1","C C C D D G"
"2013020006",219,2,"EV","19:480:12","FAC","ANA won Off. Zone - ANA #11 KOIVU vs COL #7 MITCHELL","7 11 34 4 45 30","C C C D D G","7 29 11 4 5 1","C C C D D G"
"2013020006",220,2," ","20:000:00","PEND","Period End- Local time: 9:22 MDT","7 11 34 4 45 30","C C C D D G","7 29 11 4 5 1","C C C D D G"
"2013020006",221,3," ","0:0020:00","PSTR","Period Start- Local time: 9:40 MDT","7 11 34 4 6 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",222,3,"EV","0:0020:00","FAC","COL won Neu. Zone - ANA #11 KOIVU vs COL #9 DUCHENE","7 11 34 4 6 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",223,3,"EV","0:1019:50","SHOT","COL ONGOAL - #90 O'REILLY, Wrist, Off. Zone, 39 ft.","7 11 34 4 6 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",224,3," ","0:1019:50","STOP","PUCK IN NETTING","7 11 34 4 6 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",225,3,"EV","0:1019:50","FAC","COL won Off. Zone - ANA #11 KOIVU vs COL #9 DUCHENE","7 11 34 4 6 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",226,3," ","0:2419:36","STOP","OFFSIDE","7 11 34 4 6 30","C C C D D G","9 90 17 16 61 1","C C C D D G"
"2013020006",227,3,"EV","0:2419:36","FAC","ANA won Neu. Zone - ANA #15 GETZLAF vs COL #26 STASTNY","15 21 10 23 28 30","C C R D D G","26 40 92 6 8 1","C C R D D G"
"2013020006",228,3,"EV","0:3819:22","GIVE","COL GIVEAWAY - #1 VARLAMOV, Def. Zone","15 21 10 23 28 30","C C R D D G","26 40 92 6 8 1","C C R D D G"
"2013020006",229,3,"EV","1:1718:43","TAKE","ANA TAKEAWAY - #8 SELANNE, Off. Zone","22 8 33 45 55 30","C R R D D G","29 15 11 4 5 1","C R R D D G"
"2013020006",230,3,"EV","1:2318:37","MISS","ANA #8 SELANNE, Backhand, Wide of Net, Off. Zone, 8 ft.","22 8 33 45 55 30","C R R D D G","29 15 11 4 5 1","C R R D D G"
"2013020006",231,3,"EV","1:2718:33","TAKE","ANA TAKEAWAY - #33 SILFVERBERG, Off. Zone","22 8 33 45 55 30","C R R D D G","29 15 11 4 5 1","C R R D D G"
"2013020006",232,3,"EV","2:1517:45","HIT","COL #92 LANDESKOG HIT ANA #39 BELESKEY, Def. Zone","13 10 39 4 6 30","C R L D D G","7 58 92 16 61 1","C R L D D G"
"2013020006",233,3,"EV","2:2017:40","TAKE","ANA TAKEAWAY - #10 PERRY, Off. Zone","13 10 39 4 6 30","C R L D D G","7 58 92 16 61 1","C R L D D G"
"2013020006",234,3,"EV","2:4617:14","BLOCK","ANA #4 FOWLER BLOCKED BY  COL #92 LANDESKOG, Wrist, Def. Zone","13 10 39 4 6 30","C R L D D G","7 58 92 16 61 1","C R L D D G"
"2013020006",235,3,"EV","3:0116:59","MISS","COL #8 HEJDA, Slap, Wide of Net, Off. Zone, 46 ft.","13 34 10 4 6 30","C C R D D G","7 58 92 6 8 1","C C R D D G"
"2013020006",236,3,"EV","3:1316:47","MISS","COL #17 DOWNIE, Slap, Over Net, Off. Zone, 44 ft.","7 11 34 6 23 30","C C C D D G","7 90 17 6 8 1","C C C D D G"
"2013020006",237,3,"EV","5:0714:53","SHOT","ANA ONGOAL - #21 PALMIERI, Wrist, Off. Zone, 33 ft.","15 21 10 4 6 30","C C R D D G","26 40 92 6 8 1","C C R D D G"
"2013020006",238,3,"EV","5:2714:33","SHOT","ANA ONGOAL - #6 LOVEJOY, Snap, Off. Zone, 50 ft.","7 15 21 6 23 30","C C C D D G","26 40 92 6 61 1","C C C D D G"
"2013020006",239,3," ","5:2914:31","STOP","PUCK IN NETTING","13 39 62 23 28 30","C L L D D G","55 1","C L L D D G"
"2013020006",240,3,"EV","5:2914:31","FAC","COL won Def. Zone - ANA #13 BONINO vs COL #7 MITCHELL","13 39 62 23 28 30","C L L D D G","7 55 58 16 61 1","C L L D D G"
"2013020006",241,3,"EV","5:5014:10","SHOT","ANA ONGOAL - #13 BONINO, Wrist, Off. Zone, 33 ft.","13 39 62 23 28 30","C L L D D G","7 55 58 16 61 1","C L L D D G"
"2013020006",242,3,"EV","5:5314:07","BLOCK","ANA #23 BEAUCHEMIN BLOCKED BY  COL #55 MCLEOD, Wrist, Def. Zone","13 39 62 23 28 30","C L L D D G","7 55 58 16 61 1","C L L D D G"
"2013020006",243,3,"EV","7:0013:00","SHOT","ANA ONGOAL - #45 VATANEN, Slap, Off. Zone, 56 ft.","7 22 34 45 55 30","C C C D D G","9 90 17 4 5 1","C C C D D G"
"2013020006",244,3,"EV","7:0812:52","SHOT","COL ONGOAL - #17 DOWNIE, Wrist, Neu. Zone, 78 ft.","22 34 8 45 55 30","C C R D D G","9 90 17 4 5 1","C C R D D G"
"2013020006",245,3,"EV","7:4812:12","HIT","COL #6 JOHNSON HIT ANA #15 GETZLAF, Def. Zone","15 8 33 4 6 30","C R R D D G","29 15 11 6 8 1","C R R D D G"
"2013020006",246,3," ","8:2111:39","STOP","ICING,VISITOR TIMEOUT","15 21 10 6 23 30","C C R D D G","26 40 92 16 61 1","C C R D D G"
"2013020006",247,3,"EV","8:2111:39","FAC","ANA won Def. Zone - ANA #10 PERRY vs COL #26 STASTNY","15 21 10 6 23 30","C C R D D G","26 40 92 6 8 1","C C R D D G"
"2013020006",248,3,"EV","8:3511:25","SHOT","ANA ONGOAL - #15 GETZLAF, Deflected, Off. Zone, 14 ft.","15 21 10 23 28 30","C C R D D G","26 40 92 6 8 1","C C R D D G"
"2013020006",249,3,"EV","8:3711:23","SHOT","ANA ONGOAL - #21 PALMIERI, Wrap-around, Off. Zone, 7 ft.","15 21 10 23 28 30","C C R D D G","26 40 92 6 8 1","C C R D D G"
"2013020006",250,3,"EV","9:1910:41","SHOT","ANA ONGOAL - #55 ALLEN, Wrist, Off. Zone, 54 ft.","13 39 62 45 55 30","C L L D D G","7 55 58 4 5 1","C L L D D G"
